sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
sena ulikazyi kaambyo aka mbokaamba 	16	2268	Male	toi	220829-210132_toi_0ae_elicit_43.wav
amwaambe luselo lunji azipo zinji mbubonya mbuli mbumuyanda njoomupa ncomwaamba pele amundipe musimbi mukwate 	16	20123	Male	toi	221011-160540_toi_308_elicit_26.wav
aawa ndati inga ndakkomana kuti mwaboola kwangu kwainda biyo cisela cawoola mulandijana 	16	11729	Male	toi	220912-165131_toi_97d_elicit_1.wav
pele oyo uuyumya moyo wakwe ulawida mumapenzi mbuli mulavu uuvuluma na masekese uulwisya 	16	14225	Male	toi	220916-164149_toi_97d_elicit_8.wav
musankwa uusamide cipoompo cahonda buluke bwajini asikipa yamyeengu 	16	7078	Female	toi	221205-164321_toi_b9a_elicit_9.wav
mwaalumi uusamide cisani cacikambwe uccovwa ncinga mumugwagwa mulaanfwu uutakwe bantu uula bwizu kulubazu lumwi 	16	10799	Female	toi	221213-091726_toi_b9a_elicit_10.wav
pele musongo ulabukasya akubutontozya na mweendelezi waswiilila makani aalweeno 	16	15677	Male	toi	220916-164149_toi_97d_elicit_32.wav
lino mazuba aakulilwa kwakwe naakamana josefa wakaambila basing anda ba farao kuti na ndijene buuya mumeso aanu amwaambile farao kuti 	16	12999	Female	toi	221230-144601_toi_b9a_elicit_8.wav
kuti bana mbaniini alimwi ndijisi imbelele atjombe zinyonsya na bazibingisya buzuba bomwe imbelele zyoonse zilafwa 	16	12137	Male	toi	221011-160540_toi_308_elicit_3.wav
alimwi nyika eyo njindakapa abrahamu a izaka ndaipa nduwe alwalo lunyungu lwako luciza njoolupa nyika eyo 	16	14769	Male	toi	221011-163041_toi_308_elicit_15.wav
foci ciimbo cilaimbwa nyeendo zinji nobafumba mavu mane umwi kakaye kakamuwide 	16	10935	Female	toi	220904-001239_toi_707_elicit_12.wav
bana basamkwa bobilo bakuwa bala kutijina kuzwa mu mushenga kuya mulwizi 	16	7895	Female	toi	221210-151232_toi_b9a_elicit_5.wav
bantu botatwe balikkede atabule anze kumbele amayake apentedwe mbuli union jack 	16	8712	Female	toi	221205-203343_toi_b9a_elicit_5.wav
umwi musankwa katana anzyigwa amakwaakwe 	16	2563	Male	toi	220829-205441_toi_0ae_elicit_20.wav
mbuli kaaka tunji tunji bakabelesya liciswa mwana 	16	5059	Male	toi	220824-212101_toi_0ae_elicit_3.wav
pesi ticakagwasya pe nkaambo zibala zibala zyaacaala 	16	12523	Male	toi	220907-203915_toi_97d_elicit_24.wav
wakaavwunga wabikka munkomwi amane waunka haamwaandwe wakajana musankwa 	16	10549	Male	toi	220912-174208_toi_97d_elicit_0.wav
bamaalumi bobilo basamide nyeete zyamabala mabala basobanya ngoma kakuli mwaalumi umwi usobanya cisbonanyo camuuya 	16	9982	Female	toi	221212-120907_toi_b9a_elicit_20.wav
kaindi tibaali kupa kufwambaana 	16	1973	Male	toi	220824-212101_toi_0ae_elicit_42.wav
wakafwubaala haatimba mbufwubafwuba mbookacita obuya wakatongooka haadunka 	16	7169	Female	toi	221228-145629_toi_b9a_elicit_25.wav
mwalumi usamide zisani zyamungungawaji akusiya siya ulakweenda a bololo lya ng ombe zyakwe mumushenga 	16	12342	Female	toi	221207-172046_toi_b9a_elicit_26.wav
like kaamulya kalonga 	16	1724	Male	toi	220825-172540_toi_0ae_elicit_24.wav
mutolo ulaamba kuti kuli mulavu munzila kuli butambo mumigwagwa mbuli ikoma mbolizumuka 	16	3221	Male	toi	220916-183449_toi_97d_elicit_49.wav
lino baleza bako kufumbwa uubajisi ncobeni takooyoopona okuno kumeso aabakwesu lingula 	16	8507	Male	toi	221011-123458_toi_308_elicit_3.wav
mukaintu uula masusu aasiya wabika kuulu kwakwe acilyatilo camaulu mbuli mbwagwasya mukaintu umwi kubika luwenje munsingo 	16	10232	Female	toi	221212-120907_toi_b9a_elicit_6.wav
mbuboobo izaka mbwaakatuma jakobo nkabela wakainka ku padanaramu kuli labani mwana wa betueli mu aramu mukulana wa rebeka banyina jakobo a esau 	16	8643	Female	toi	221229-144209_toi_b9a_elicit_28.wav
na mwazumina obo tulamupa bana besu basimbi akukwata bana banu basimbi alimwi tulakala antoomwe tube musyobo omwe 	16	14973	Male	toi	221011-160540_toi_308_elicit_30.wav
mbwabede uupa mufubafuba bulemu mbuli bumvwa buyasa ijanza lyamukolwi mbukabede kasimpi mumilomo yabafubafuba 	16	20191	Male	toi	220916-183449_toi_97d_elicit_45.wav
kubusyu bwanu boonse biyo abauka bayavula ansi answi zyamulwizi baabwa mumaanza 	16	10368	Female	toi	220904-190848_toi_0ae_elicit_26.wav
myaka iili makumi obile ndakali kulinduwe ndakakubelekela milimo myaka iili ikumi aine 	16	13317	Male	toi	221011-123458_toi_308_elicit_19.wav
alimwi a cikambwe a kati ka nzila 	16	3720	Female	toi	221210-174315_toi_b9a_elicit_4.wav
ncicaanga bakati nanwaamba bbola nkoya kuli baamba 	16	4219	Male	toi	220825-180654_toi_0ae_elicit_18.wav
nakalindu uusamide sikipa yacisombo alimwi akatambala kamumutweka nkwihyi kwihyi ulimvwi munsi munsi asyookwe 	16	9415	Female	toi	221212-151620_toi_b9a_elicit_25.wav
kukazika moyo nkoongelezya mweendelezi lulimi iutete lulabombya zifuwa 	16	10663	Male	toi	220916-181440_toi_97d_elicit_27.wav
ambweni ulakutuka elyo ulajana mulandu bantu bamwi nkobali batukila bamawisi 	16	13862	Male	toi	220916-171743_toi_97d_elicit_9.wav
mootokala wakanyona kuzwa mumugwagwa mupati mupulisa wakabalikisya alimwi kutegwa aweenzye mootokala 	16	14361	Male	toi	220912-165131_toi_97d_elicit_27.wav
ncindali kuyanda biyo nkumusubula lwando mucele wabacelenyina oyo walo kwaciindi cino ngondiyeeya 	16	14746	Male	toi	220912-174208_toi_97d_elicit_8.wav
ndabuka nguni ooyo nduwe lwando wakabuzya mutelampondo 	16	9755	Male	toi	220912-160501_toi_97d_elicit_39.wav
nsezyi naa ndakayuminina kwaciindi cilampa buti nindakasinsimuka ndakajana ndililede iyamagwagwa 	16	15677	Male	toi	220907-201714_toi_97d_elicit_0.wav
alimwi abulukwe ubooneka abenka uloona acuuno ane an ganda munsi munsi acintu cabukwabilizyi cisubila subila cizikidwe mabala ouvert 	16	13544	Female	toi	221212-144505_toi_b9a_elicit_11.wav
lino bana ba israyeli bakacita obo josefa wakabapa ng ola mbubonya mbwaakaamba farao abulilu boonse wabapa 	16	9937	Female	toi	221230-160247_toi_b9a_elicit_12.wav
mbuboobo mbwaakamubika kuti aendelezye nyika yoonse ya egepita 	16	5944	Male	toi	221011-181531_toi_308_elicit_40.wav
alimwi farao wakaambila josefa kuti ndime farao ncobeni taakwe muntu uuyoonyampula 	16	7486	Male	toi	221011-181531_toi_308_elicit_41.wav
pele kuli jehova muntu nkwajana lubeta lubotu muntu uupilingene ulasesemya baluleme 	16	12773	Male	toi	220916-164149_toi_97d_elicit_47.wav
imbono ziyandika zilakala mung anda yamusongo pele muntu mufubafuba ulazimwayaula 	16	7237	Female	toi	221214-084847_toi_b9a_elicit_24.wav
ino kociswa nduwe ousyi naanga mbubo 	16	5558	Male	toi	220824-212101_toi_0ae_elicit_7.wav
mpawo mupati wabakutausi wakaambila farao kuti sunu ndaibaluka kubisya kwangu 	16	9982	Male	toi	221011-181531_toi_308_elicit_1.wav
simweembela ng ombe ulijisilidi mbuli bbiza iitatambisidwe mboisoleka kumusowela ansi kumwi bantu kabalangilizya 	16	10821	Female	toi	221207-144416_toi_b9a_elicit_0.wav
nkokuti kotola biyo mali wamana ulube zyoonse tee kayi ndalubizyila nduwe 	16	10095	Male	toi	220912-171124_toi_97d_elicit_44.wav
akucenjeka kutwi kwako kumajwi aaluzibo utakaki kukoma mwana na wamuuma amusako takoofwa pe 	16	16834	Male	toi	220916-174104_toi_97d_elicit_44.wav
mwana ulakutondezya busyu bwabufubafuba a mulomo ujulikidwe kakkede a kalyumbo 	16	8326	Female	toi	221210-160825_toi_b9a_elicit_9.wav
mubwa mupati ulabalika mubwizu kajisi ntambo kumulomo 	16	4265	Female	toi	221212-092637_toi_b9a_elicit_0.wav
mwaalumi uusamide sikipa lilamfwu manza ubelesya cikolopyo ca mungunga waji mu mugwagwa 	16	7010	Female	toi	221212-091650_toi_b9a_elicit_29.wav
nobauma budima bamwi basiba nyeele 	16	2631	Male	toi	220829-123454_toi_0ae_elicit_17.wav
mbuboobo jakobo mbwaakaulika oko kuntu leza nkwaakaambaula awe izina lya beteli 	16	13113	Male	toi	221011-163041_toi_308_elicit_19.wav
josefa mbwaakaba muzike mucisi ca egepita lino jakobo kakede munyika yabweenzu bwabamawisi 	16	12886	Male	toi	221011-163041_toi_308_elicit_46.wav
naakasika kumunzi bakaintu bakwe bakanvandwa 	16	2563	Male	toi	220829-121443_toi_0ae_elicit_21.wav
vuna silumamba sinzala utunda cibi 	16	1951	Male	toi	220829-115108_toi_0ae_elicit_48.wav
ndisicinswe aboobo ndayuba wakati ino ngwani wakakulwiida kuti uli sicinswe sa walya 	16	12251	Female	toi	221228-193637_toi_b9a_elicit_49.wav
mweenzu kutali kumilomo yako ibbwe ndidemu awalo musee ulalema pele bukali bwamufubafuba mbulemu kwiinda zyoonse 	16	20237	Male	toi	220912-191425_toi_97d_elicit_22.wav
pesi tunji tunji kujanika kuti muntu oyu walaya boobu 	16	3720	Male	toi	220825-180654_toi_0ae_elicit_2.wav
lino jakobo wakamvwa kuti wasofwaazya dina mwanaakwe musimbi pele bana bakwe 	16	10436	Male	toi	221011-160540_toi_308_elicit_16.wav
alimwi nkwali munyama aumwi ngobakabona utaciti mafwaafwa cita afwide mukalonga antela munsaa musamu 	16	9642	Male	toi	220829-113431_toi_0ae_elicit_13.wav
lino maanzi aamunkomo naakamaninina wakasowa mwana kunsi lyaciteu cimwi 	16	8507	Female	toi	220929-204510_toi_97d_elicit_17.wav
utalikankaizizyi zyajunza nkaambo tozi na buzuba bulaleta nzi muntu umbi akutembaule mulomo wako omwini pe 	16	18535	Male	toi	220912-191425_toi_97d_elicit_21.wav
benjamini nguumpe uuluma cifumofumo ulalya indume igoko ulaabila nyama 	16	8553	Female	toi	221230-145947_toi_b9a_elicit_46.wav
basabkwa bobilo basamide magiloovu aatuba alimwi kabali mwakulwanina 	16	6171	Female	toi	221212-091650_toi_b9a_elicit_48.wav
mubwa uutuba babwa bobilo basiya alimwi amubwa uusiya alimwi kuutuba balasobana kumbali kwa muunda wa bbola 	16	10504	Female	toi	221212-125046_toi_b9a_elicit_10.wav
ngonguwe wakatupandulwida ziloto zyesu akutwaambila umwi aumwi mbucaamba ciloto cakwe 	16	9392	Male	toi	221011-181531_toi_308_elicit_5.wav
mbuli mbuzikonzya kweenda ing ombe ambuli mbubakonzya kweenda bana mane nkasike kumwami wangu ku seiri 	16	7418	Male	toi	221011-160540_toi_308_elicit_5.wav
mbuli musenga wakunkomwe yalwizi uutabaliki nkaambo kakuvula kwawo 	16	7033	Male	toi	221011-153723_toi_308_elicit_11.wav
zyoonse lino mwami wa sodoma wakaambila abramu kuti kondipa bantu pele imbono 	16	9619	Female	toi	220927-204620_toi_97d_elicit_34.wav
wakali kumubelekela ulabamba bamba mung anda ijikila wakamwaambila 	16	8802	Male	toi	220912-174208_toi_97d_elicit_1.wav
lino eco ncaakacita cakabija mumeso aa jehova aboobo wakamujaya alakwe 	16	8349	Male	toi	221011-174142_toi_308_elicit_2.wav
tunji tunji kamvugwa cindi hili milandu 	16	2382	Male	toi	220825-174423_toi_0ae_elicit_21.wav
mukaintu usamide zisaninzi salala a zisiya ulinvwi kunembo a ng anda kali kuma kasensa 	16	8870	Female	toi	221210-181328_toi_b9a_elicit_18.wav
amane wakaenzya mootokala cakutakomba kuzwa mulubuwa 	16	8916	Male	toi	220907-203915_toi_97d_elicit_1.wav
muvubi uleendelezya mutengwana sizikoloto ngumuzike wasikukolotya 	16	16040	Male	toi	220916-174104_toi_97d_elicit_17.wav
cipo cakusisikizya cilalesya bukali makulo aamunkomo alamanya lunyemo lupati 	16	15767	Male	toi	220916-171743_toi_97d_elicit_44.wav
ndakajana fwooni yakosaulwa tutambo aawo wangu ndakabalika kuya kuzyuli nkundakajana mukaintu wang ulilede ansi 	16	18150	Male	toi	220907-201714_toi_97d_elicit_2.wav
musankwa mukubusi usobanya cisobanyo camavwili abbwe azitantilo zya n ganda 	16	6579	Female	toi	221213-112404_toi_b9a_elicit_14.wav
mubwa usiya siya ulazuza mumugwagwa cakukkomana 	16	3902	Female	toi	221230-123721_toi_b9a_elicit_36.wav
nkabela simalelo wakwe wakabona kuti jehova uli awe alimwi zyoonse nzyaakali kucita jehova wakazikondezya mujanza lyakwe 	16	12705	Male	toi	221011-174142_toi_308_elicit_36.wav
mpawo wakabamba cikobela cakwe kulinguwe mane simalelo wakwe asike kung anda 	16	8371	Male	toi	221011-180320_toi_308_elicit_3.wav
yaandeene azimwi zintu zyaandecne zikonzya kucelesya muntu 	16	3176	Male	toi	220825-180654_toi_0ae_elicit_12.wav
mweesyo ukon dolwa ciindi nakwakafwa muntu elyo mukuyanda kuti bamulube muntu oyo wakafwa bala kumba bukoko bwamweesyo 	16	13408	Female	toi	220903-234119_toi_707_elicit_23.wav
wakabaambila zyoonse bamadaala bajayi bako kabataninga mujaya 	16	8802	Male	toi	220912-160501_toi_97d_elicit_0.wav
cidada cipati ciyuunya mababa mbuli mbocizwa mumeenda 	16	5422	Female	toi	221212-125046_toi_b9a_elicit_41.wav
bamwi bantu bacita kuti akwata umbi mukaintu uuya namalelo wamuleka kakunyina akaambo kaluzi 	16	6965	Male	toi	220829-113431_toi_0ae_elicit_4.wav
ndalomba kuti mundilekelele kunzila njindabelesya kubamba kaambo aka 	16	9029	Male	toi	220912-174208_toi_97d_elicit_7.wav
mufubafuba ulabwanta akuseka buyo taakwe luumuno basikujaya bantu balasula uululeme 	16	13385	Male	toi	220916-164149_toi_97d_elicit_30.wav
loololesya sokwe wakautyola mucila 	16	2495	Male	toi	220829-210823_toi_0ae_elicit_24.wav
mbwaakaambila boobo yoonse nkamu yakagama kuseka seka kumwi 	16	3924	Male	toi	220829-123454_toi_0ae_elicit_40.wav
kukala acooko cakulululi lwang anda nkubotu kwiinda kukala amwanakazi silwaambwe mung anda impati 	16	14951	Male	toi	220916-171743_toi_97d_elicit_39.wav
alimwi ndazyiba ono ncookabbadelela mali manji kumujayi 	16	8235	Male	toi	220907-203915_toi_97d_elicit_45.wav
alimwi kufumbwa nzondipa ncobeni njooboozya cipanzi cakumi cazyo kulinduwe 	16	13589	Female	toi	221229-150312_toi_b9a_elicit_27.wav
yeelelwa zyakusama ncecindi ncicoona eci ncaakagi kuzwezya caamweenzeezya masusu 	16	9778	Female	toi	221228-185504_toi_b9a_elicit_22.wav
pele baluleme bayoobona buwe bwabo koma mwana wako elyo uyookupa lulyokezyo 	16	14134	Male	toi	220916-164149_toi_97d_elicit_37.wav
mabondo alacaala kaabwa 	16	1701	Male	toi	220829-113431_toi_0ae_elicit_31.wav
ucimvwa kuti musimbi ngookatizyizye sunu waakwatwa awalo nkuzya kumunzi mbwaakasikila biyo 	16	8054	Male	toi	220829-115108_toi_0ae_elicit_33.wav
nepenga buti ndati kolangilila biyo mulongaangu 	16	2586	Male	toi	220829-210132_toi_0ae_elicit_41.wav
mulaleta anywebo mwati ninswi exi tee mamvwa alo ninkamu zyakulikamuzya 	16	5581	Male	toi	220829-210823_toi_0ae_elicit_0.wav
mwaalumi amwana musimbi cakukkomana bayimikila kufwotolwa kumusyika kumbele acikkocci cabo 	16	7441	Female	toi	221230-133110_toi_b9a_elicit_4.wav
alakwe aholibama wakazyala jeusi a jalamu a kora mbaabo bana ba esau mbaakazyala munyika ya kanana 	16	13294	Male	toi	221011-163041_toi_308_elicit_39.wav
zyabantu aba mbendakaya abo nkokuti aneri a esikoli a mamre batole zyaabilo zyabo 	16	12954	Female	toi	220927-204620_toi_97d_elicit_39.wav
imwaalumi mukubusyi isamide nkausu yacikambwe usalzya nswi kakuli bali botatwe balalangilizya onwe mwaalumi ujisi tombwe naa musanga mukanwa lyakwe 	16	12183	Female	toi	221230-132542_toi_b9a_elicit_11.wav
uso abanyoko basekelele lwakakuzyala akondwe mwanaangu undipe moyo wako meso aako alange inzila zyangu 	16	18036	Male	toi	220916-181440_toi_97d_elicit_3.wav
wakaimvwi akandukunduku mumugwagwa wakali kunjilamuli yooyu ngwaakali kweendela haamwaandwe 	16	15972	Male	toi	220912-165131_toi_97d_elicit_22.wav
pele bakulana bakwe nebakabona kuti wisi ulamuyandisya kwiinda beenzinyina bakamusula kabataamba caluumuno kulinguwe 	16	15495	Male	toi	221011-170850_toi_308_elicit_0.wav
mulaini wa maulu a samide ma jombo a kana kasankwa kakkede a mamanino a maulu 	16	8666	Female	toi	221210-165135_toi_b9a_elicit_5.wav
bataata mbibakazyi kundisyamwida maseseke aako aayo yeee ulabeja mucele ulya 	16	14497	Male	toi	220912-160501_toi_97d_elicit_1.wav
bantu bobilo balabeleka omwe ulapima mpoona umbi ulalangilizya 	16	7759	Female	toi	221205-160542_toi_b9a_elicit_7.wav
mwalumi watondezya bumwi kubusyu bwakwe kajisi mwana a chamba cakwe 	16	7146	Female	toi	221210-144827_toi_b9a_elicit_20.wav
ndabona leza busyu kubusyu nekubaboobo buumi bwangu mpobucili 	16	9642	Male	toi	221011-153723_toi_308_elicit_34.wav
bali ankamele zyabo ziyumwide zilisyo amisamu atununkilizyo balaya kuzisambala ku egepita 	16	15041	Male	toi	221011-170850_toi_308_elicit_28.wav
onaawa lyaamba zisobano antela zilengwa 	16	2745	Male	toi	220829-113431_toi_0ae_elicit_38.wav
ciyuni cipati ciituba cavwuumukila kutala ameenda 	16	6102	Female	toi	221212-093944_toi_b9a_elicit_19.wav
wakali kundifwubaazya wakali kundicenga umane wandisosela kutegwa ndibe cibelesyo cakujazya muntu wako ngookalemeka 	16	15745	Male	toi	220907-203915_toi_97d_elicit_41.wav
yavwula myaka yakutabonana yawe ndali kuzimbide biya mbumwaali kuti mpee mu amelika nozisisi zyabalombwana 	16	11752	Female	toi	221228-102126_toi_b9a_elicit_1.wav
bobile mboli abo kuti utasyukuti mumilandu yamunzi lino naakacili kuzyozyoka bantu 	16	12296	Female	toi	220929-200958_toi_97d_elicit_24.wav
elyo tamara wakalwiidwa kuti bona usozyala wainka ku timna kuyooyunda imbelele zyakwe 	16	8780	Male	toi	221011-174142_toi_308_elicit_8.wav
pele imyonto zyasinkondonyoko zilavula muntu uukutide ulasesemwa buci pele kulisinzala zintu zilula zyoonse nzinono 	16	20781	Male	toi	220912-191425_toi_97d_elicit_25.wav
kalombwana nkwaambile mutelampondo wakoonda mulimo mupati tee kayi kokkala acuuno ubale eco ncibalemba basimubweza twaambo 	16	15450	Male	toi	220907-203915_toi_97d_elicit_16.wav
mwalumi a mukaintu bala zyana kumbali mukaintu mucembele ulinvwi amana bambi ba makaintu balaebelelela mumbali 	16	9188	Female	toi	221210-150640_toi_b9a_elicit_6.wav
imusankwa usamide sikipa isiya siya uujisi ma headphone wakkala agwezyo lya mukaintu kabali mubbunga lya bantu 	16	9165	Female	toi	221230-132542_toi_b9a_elicit_9.wav
bakaleta meenda acibwantu cinji nkujana anyina wali 	16	3244	Male	toi	220825-172540_toi_0ae_elicit_14.wav
zuba lyakali kubala kapati nzala anyota yakatoonda mulimo 	16	3448	Male	toi	220825-174423_toi_0ae_elicit_25.wav
uli munyama aboobo bantu balaa myoyo yabunyama mbuki nduwe tabeelede kupona atalaanyika 	16	16357	Male	toi	220912-160501_toi_97d_elicit_3.wav
mulombwana uli aamasusu mabotu usamide cibaki cacikambwe amubala wa mungunga waji wiile kumwetamweta kumwi kali kumbele a kasabwe 	16	10731	Female	toi	221230-143938_toi_b9a_elicit_14.wav
kundifwubaazya akundisanganya mubujay bwako haamwaandwe ciindi eci ijwi lyakali ansi 	16	12636	Male	toi	220912-160501_toi_97d_elicit_7.wav
wakavuwa kuti ndakutumina mwana wampongo kuzwa kutanga wakati sa tokonzyi 	16	10368	Male	toi	221011-174142_toi_308_elicit_14.wav
cipaililo nkukonya oko wakomba izina lya jehova wayaka cilao cakwe nkukonya akwalo balanda ba izaka bakasya cikala 	16	10300	Female	toi	221230-114451_toi_b9a_elicit_38.wav
basimbi bosanwe amusankwa omwe basamide zyisani zyakuyaambya boonse kabayanda kusotokela muzyiba antoomwe 	16	11298	Female	toi	221205-142705_toi_b9a_elicit_30.wav
musankwa uusamide cakudwaya cisubila ulasobana mumuseenga ankomwe yalwizyi 	16	5104	Female	toi	221212-125952_toi_b9a_elicit_20.wav
wakaima akulangisisya kumwi kayoowede pesi mutwe wa muzingini tanaaka konzya kuubona wakapiluka kayoowede 	16	10368	Female	toi	220906-213431_toi_707_elicit_21.wav
bakasubukila limwi kwide mavwampila vwampila cintu amasiku 	16	5308	Female	toi	221204-154324_toi_ee8_elicit_0.wav
jakobo mbwaakayaka cipaililo caku beteli lino leza wakaambila jakobo kuti 	16	9392	Male	toi	221011-163041_toi_308_elicit_1.wav
wakaangula buluke busiya jekete lisiya amasookesi aasiya mabbusu aalo akali kusiya 	16	8848	Male	toi	220907-201714_toi_97d_elicit_40.wav
wakazwa anze kumulyango wakajala mucibuye kunyina wakaliko haamwaandwe kabotu kabotu mbuli mangoye 	16	16221	Male	toi	220912-165131_toi_97d_elicit_15.wav
tunji tunji ulamvwa bamacembele kabaamba kuti 	16	3561	Male	toi	220824-212101_toi_0ae_elicit_22.wav
mbuwakaba civubo ca abrahamu mumeso aabana boonse ba heti aboonse ibakali kunjila mumulyango wamunzi wakwe 	16	10118	Female	toi	221228-202245_toi_b9a_elicit_2.wav
pele inywe nobamwi kamuya aluumuno kuli usowanu 	16	5082	Female	toi	221230-161409_toi_b9a_elicit_19.wav
mpoonya waya utuntaila biya kuya kumunzi 	16	2767	Male	toi	220829-121443_toi_0ae_elicit_41.wav
nkabela jakobo wakasika kabotu kumuni wa sekemu munyika yakanana naakazwa ku padanaramu wakayaka zilao zyakwe kunembo lyamunzi 	16	20872	Male	toi	221011-160540_toi_308_elicit_9.wav
swiilila mwanaangu ujate busongo enzya moyo wako munzila utakali akati kabacakolwa 	16	12069	Male	toi	220916-174104_toi_97d_elicit_49.wav
amulanda musimbi uulya izina lyanamalelo wakwe nkozili zintu zyone ansi nziniini 	16	13725	Male	toi	220916-171743_toi_97d_elicit_22.wav
alimwi bagutu bamatanga aako nsikwe nindakabalya kufumbwa cintu icakalumwa banyama bamusokwe 	16	7169	Male	toi	221011-123458_toi_308_elicit_15.wav
bakazumanana bacembele taku musimbi uunga waba aamubili muteteete boobo akuneneya kuli boobo cita 	16	9211	Female	toi	221228-094635_toi_b9a_elicit_31.wav
mukaintu uukkede mcisani cakusambila camadobwi dobwi aasiya alimwi acibbudula cisika mucibuno ulikkede mumugwagwa amabbeke otatwe alimwi aabbodela yanyanzabili 	16	13385	Female	toi	221213-103202_toi_b9a_elicit_22.wav
ino kuti waunka kukayuni kaya kalongwe kako waakukoongelezya kacisika munsi wakajaya 	16	8621	Male	toi	220829-121443_toi_0ae_elicit_33.wav
mudaala tanaakaluba kuti kuli mweenzu umbi ngubakazya aamwanaakwe 	16	7101	Female	toi	221228-094635_toi_b9a_elicit_2.wav
balombe bakali mukweembela ing ombe musokwe aboobo jakobo wakaumuna buyo mane bakasika 	16	9165	Male	toi	221011-160540_toi_308_elicit_17.wav
naazooleka bukali bwakwe akuluba ncowamucitila njootuma akukuboozya kuzwa nkuko sa cilabota na ndamulobelwa nyoonse nyobile mubuzuba bo mwe 	16	14111	Female	toi	221229-144209_toi_b9a_elicit_16.wav
ino kayi haamwaandwe uulya uukusinkilide bakabuzya bausyi 	16	7691	Female	toi	221228-095833_toi_b9a_elicit_4.wav
pele uusyoma jehova ulaneneesegwa uusyoma moyo wakwe mwini mufubafuba 	16	11616	Male	toi	220916-164149_toi_97d_elicit_19.wav
lino masiku ayo ngaonya wakanyampuka wabweza banakazi bakwe bobile abalanda bakwe 	16	8326	Male	toi	221011-153723_toi_308_elicit_24.wav
muzyali mupati uusalala uleenda amwanaakwe musankwa ujisi nketani ykucibbeke ciboneka mbuli mubwa 	16	9438	Female	toi	221212-093944_toi_b9a_elicit_12.wav
azine ziendeenda cakuyoosya mulavu mupatikampatila kubanyama uutatandwi kumunyamanyina naba omwe 	16	18807	Male	toi	220916-171743_toi_97d_elicit_27.wav
kunyina nyama pe alimwi mutani kusiki kuno kusambala 	16	3652	Male	toi	220829-210823_toi_0ae_elicit_1.wav
milomo yamufubafuba ilaleta inkondo mulomo wakwe ulaita mibunda 	16	6443	Female	toi	221214-081355_toi_b9a_elicit_31.wav
kunyina muntu uyanda kuleta caali mulandu nafubaala 	16	3380	Male	toi	220829-115108_toi_0ae_elicit_18.wav
musule aceeci tuyoobonana kubusyu ambweni ulanditambula 	16	6329	Male	toi	221011-153723_toi_308_elicit_21.wav
kana kasimbi a masusu a muchila wa ngulube kalakushelemuka a kalyumbo ka nyanzabili 	16	9528	Female	toi	221210-151232_toi_b9a_elicit_23.wav
zilyo ezyo ziyoobeda nyika ciyobozyo ciligwe mumyaka iili musanu aibili yanzala iiyoosika kucisi ca egepita kuti nyika itafwidilili kunzala 	16	15677	Male	toi	221011-181531_toi_308_elicit_31.wav
bantu banji balakupuna alubwa a ng anda yakayakwa kaindi bunji bwabo bajisi zyuno zyakupeta 	16	10776	Female	toi	221207-182835_toi_b9a_elicit_19.wav
tee babwa mbabatasali banga kufwumbwa banyina walo nkutanta 	16	6216	Male	toi	220907-203915_toi_97d_elicit_43.wav
eci caamba kuti nokuba kuti muntu ano ansi aliyobolole buti kuti ntaleti mulandu uya kuuleta nolilampa 	16	7963	Male	toi	220829-115108_toi_0ae_elicit_16.wav
aboobo ndakaumuna biyo 	16	1724	Male	toi	220825-172540_toi_0ae_elicit_43.wav
sunu twaambo toonse twaba twacikuwa 	16	2246	Male	toi	220829-115108_toi_0ae_elicit_23.wav
nkaambo wakati jehova ulibwene mapenzi aangu ncobeni mulumaangu ulandiyanda lino 	16	7441	Female	toi	221229-142606_toi_b9a_elicit_47.wav
nkukonya oko kuli mundaalila amabwe mayandisi aaonukisi azina lyamulonga wabili 	16	11321	Female	toi	221228-193637_toi_b9a_elicit_14.wav
bona myaka iili makumi obile ndakakala kulinduwe imbelele zyako ampongo zyako tazikwe nizyakasowa 	16	14860	Male	toi	221011-123458_toi_308_elicit_14.wav
bwakatika bwakali bunji kapati bulowa naakabuzigwa abasimubweza twaambo abapati pati 	16	9846	Female	toi	221228-190233_toi_b9a_elicit_44.wav
cuuno cabwami bwakwe ciyooima nji musako akutapatila zilaleta busongo 	16	12432	Male	toi	220916-164149_toi_97d_elicit_35.wav
koza nkutume kulimbabo wakavuwa kuti ndaya wakamwaambila kuti mbubo koya 	16	9120	Male	toi	221011-170850_toi_308_elicit_13.wav
alo eci cilikasimpe nkaambo kumatalikilo aamwezi oyu kuli mazuba ali cisanu mwaatatu aajisi guwo linji alimwi amakumbi avumba izuba mane kusikila kukumana kwamazuba ayo 	16	20940	Female	toi	220903-234119_toi_707_elicit_47.wav
walo kuti kazyi kuti ngowaabisya unakwiide kuumunye akulindila nduwe 	16	5218	Male	toi	220825-180654_toi_0ae_elicit_24.wav
musankwa ulakusola kusola kufuzilila ci bbaluni kubesha ci ling i ca nsimbi ci pati 	16	9596	Female	toi	221210-153407_toi_b9a_elicit_2.wav
usaanguna kuyeeya bana bakwe kwinda da lyakwe 	16	2881	Male	toi	220824-212101_toi_0ae_elicit_25.wav
ndakayinda chimfwanikiso chamusimbi ujisi masusu malanfu asiiya kumwi katolede kwaanza komwe muluwo 	16	9483	Female	toi	221207-211353_toi_b9a_elicit_49.wav
