sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
ncocili cibi kwaamba kuti nselyi nkuyu nja kesu 	16	3811	Male	toi	220825-174423_toi_0ae_elicit_46.wav
pesi balaa munzi bakabona kuti awalo iwakwe nyina wakalimvwide nyota 	16	4038	Male	toi	220825-172540_toi_0ae_elicit_13.wav
ijanza lyakwe nanka kuulu kwakwe munyika yoonse ya egepita cita wazumina yebo 	16	6647	Male	toi	221011-181531_toi_308_elicit_42.wav
kukazika moyo nkoongelezya mweendelezi lulimi iutete lulabombya zifuwa 	16	10663	Male	toi	220916-181440_toi_97d_elicit_27.wav
pele kuli jehova muntu nkwajana lubeta lubotu muntu uupilingene ulasesemya baluleme 	16	12773	Male	toi	220916-164149_toi_97d_elicit_47.wav
mbombede inkasaalo yakali kundikola isikati ampeyo masiku nkabela ng onzi zyakacija kumeso aangu 	16	11661	Male	toi	221011-123458_toi_308_elicit_18.wav
inzya yawe mulimo wako uluuzyi wakaamba haamwaandwe kumwi kaseka seka 	16	9369	Male	toi	220912-174208_toi_97d_elicit_44.wav
tukala kumbo kubweengwa 	16	1406	Male	toi	220829-210132_toi_0ae_elicit_48.wav
amvwe obo wakasamununa zyakusama zyabunabutema bwakwe waliputilila intambala kubusyu bwakwe walyeenyeenya 	16	15881	Male	toi	221011-174142_toi_308_elicit_9.wav
sena tonababona bapati nobanga azyila musyokwe doono 	16	6193	Male	toi	220824-212101_toi_0ae_elicit_26.wav
kuzwa mulukwakwa akunjila mumugwagwa mupati wakaswa mate naakasika munsi aamulyango walukwakwa 	16	13181	Male	toi	220912-165131_toi_97d_elicit_17.wav
alimwi wakamusamika zyakusama zyabuluba akubika munkonde wangolida munsingo yakwe 	16	12342	Male	toi	221011-181531_toi_308_elicit_38.wav
ayooyo uubamba simalelaakwe ulalemekwa mbuli busyu mbububoneka mumaanzi 	16	13272	Male	toi	220912-191425_toi_97d_elicit_36.wav
ngwani wakajata muuwo mumaanza aakwe ngwani wakaanga maanzi mucikobela 	16	11729	Male	toi	220916-171743_toi_97d_elicit_1.wav
pele mutamubikili maanza aanu wakaamba obo kuti amuvune kumaanza aabo akumupilusya kuliwisi 	16	10753	Male	toi	221011-170850_toi_308_elicit_24.wav
imane yakamwaambila kuti lyoonse amana biyo mapopwe inga koboola mpamunya ano unakundijana 	16	6942	Male	toi	220829-121443_toi_0ae_elicit_18.wav
ha yabota minimba yakaya kuli lukumba niyakaya kuli 	16	4287	Male	toi	220829-123454_toi_0ae_elicit_38.wav
kakuti nkukonya oko leza nkwaakamubonekela ciindi eco naakacija kubusyu bwamukulana wakwe 	16	11184	Male	toi	221011-163041_toi_308_elicit_9.wav
meso mbwaakali kuti pwa mbuli kuti wabona cizwa cakamuyoosya haamwaandwe wakalimvwi kumpela lyakwe ulamulanga 	16	15540	Male	toi	220912-160501_toi_97d_elicit_24.wav
umwi muntu amukaintu wakwe bakali mulweendo 	16	2790	Male	toi	220829-123454_toi_0ae_elicit_36.wav
meso aa jehova alalanga luzibo pele ulanyonyoona majwi aabasilweeno 	16	11933	Male	toi	220916-174104_toi_97d_elicit_22.wav
pesi ndakabula mbwemuuma nkaambo ndakayoowa banyina 	16	3017	Male	toi	220825-172540_toi_0ae_elicit_42.wav
bamvwe kamumuleka biyo kaya sena natija boobo amulandu watija 	16	5785	Male	toi	220829-115108_toi_0ae_elicit_30.wav
yo ulyoombookela balati uya kuboola nolilampa 	16	3335	Male	toi	220829-113431_toi_0ae_elicit_22.wav
lino eco ncaakacita cakabija mumeso aa jehova aboobo wakamujaya alakwe 	16	8349	Male	toi	221011-174142_toi_308_elicit_2.wav
iyisya mwana aende munzila iielede lino akomena takooyooleya mulinjiyo 	16	12750	Male	toi	220916-174104_toi_97d_elicit_16.wav
wakakwempa pepa atebule wawaala ankomeki yatii ngwaakali kunywa lwando 	16	9732	Male	toi	220907-203915_toi_97d_elicit_21.wav
pele baololokede balayanda kumuvuna mufubafuba ulaamba bukali bwakwe boonse 	16	11321	Male	toi	220916-164149_toi_97d_elicit_31.wav
ino kuti waunka kukayuni kaya kalongwe kako waakukoongelezya kacisika munsi wakajaya 	16	8621	Male	toi	220829-121443_toi_0ae_elicit_33.wav
lino masiku ayo ngaonya wakanyampuka wabweza banakazi bakwe bobile abalanda bakwe 	16	8326	Male	toi	221011-153723_toi_308_elicit_24.wav
na wakala kukulya amweendelezi yeeya kabotu cilyo ncowabikilwa lino utaingani na uli sindya 	16	17560	Male	toi	220916-174104_toi_97d_elicit_36.wav
kaambyo aka katulaya kuti ncibi kweenda olike inga koya 	16	3720	Male	toi	220825-172540_toi_0ae_elicit_38.wav
naakasika yakamwaambila kuti coonse 	16	2109	Male	toi	220829-121443_toi_0ae_elicit_14.wav
bakajana yoonse nongo vacibwantu ivwunteme biyo musozya oonse wakalaa ciko tila lya 	16	5785	Male	toi	220825-174423_toi_0ae_elicit_36.wav
muntu utakwe mwana koonse nkaabona nkakakwe alike 	16	3788	Male	toi	220824-212101_toi_0ae_elicit_33.wav
ulu cibomba kudinkila ndiza inga limwi balatupa 	16	4764	Male	toi	220824-212101_toi_0ae_elicit_49.wav
wakabona bana ba lwando balasobana azidooli zyabo mucimvwule camusamu wamango wakamvwa weetezegwa 	16	15858	Male	toi	220912-165131_toi_97d_elicit_18.wav
eelyo anywebo ti nkokwide kulivwukuzya nokuba kuti mwacili kuyanda kuliseenya akucena 	16	9143	Male	toi	220829-115108_toi_0ae_elicit_2.wav
alimwi kuti muntu nayanda kukwata nguni uutalika makani 	16	3561	Male	toi	220825-180654_toi_0ae_elicit_26.wav
eclyo naakaakusika kumbele wakabbukila amunzi wabantu 	16	3108	Male	toi	220825-172540_toi_0ae_elicit_5.wav
mukaintu mutaanzi tayelede kuleka malekaleka nkaambo nguwaakumwaya busankwa 	16	5944	Male	toi	220829-113431_toi_0ae_elicit_2.wav
cipaizyo casizibi cilasesemya kwaambisya na wacileta amoyo wabubi 	16	13544	Male	toi	220916-174104_toi_97d_elicit_6.wav
nkabela makunka aapuputide akalya makunka aali musanu aabili mabotu lino ndakalwiida bamucape pele katakwe iwakakonzya kundipandulwida 	16	18535	Male	toi	221011-181531_toi_308_elicit_18.wav
nainvina uutapengede ukede biya ndi akumvwa kaambo 	16	3357	Male	toi	220825-180654_toi_0ae_elicit_33.wav
autegwa batalike kweeba wakakwatwa kumusilisi haatimba 	16	7101	Male	toi	220912-174208_toi_97d_elicit_15.wav
ndakalota ci lo to acimwi ndabona makunka aamaila aali musanu aabili akuba lyomwe akalisikide mabotu 	16	1338	Male	toi	221011-181531_toi_308_elicit_16.wav
relyo tii nkokubabuzya kuti ino mwaletezya kuli bakwesu 	16	4197	Male	toi	220829-210823_toi_0ae_elicit_9.wav
waakukala kumulyango waku enaimu munzila iiya ku timna nkaambo wakabona kuti sela wakomena kale nekubaboobo tana kumupegwa kuti amukwate 	16	17038	Male	toi	221011-174142_toi_308_elicit_10.wav
na taakwe inkuni mulilo ulazima na taakwe sikuvwiya inkondo ilamana 	16	10368	Male	toi	220912-191425_toi_97d_elicit_13.wav
ncibotu utani kulondi kamulya ali mulukuba 	16	3675	Male	toi	220829-121443_toi_0ae_elicit_28.wav
lwando ntobolo katazyi kuti awalo nceciindi ncaakali kulindila haamwaandwe 	16	10095	Male	toi	220912-160501_toi_97d_elicit_46.wav
uuminidwe nguujula cijazyo 	16	1973	Male	toi	220825-180654_toi_0ae_elicit_19.wav
lino esau naakatambya meso aakwe wakabona banakazi abana nkabela wakabuzya kuti ino mbobani aba mboli abo 	16	13680	Male	toi	221011-153723_toi_308_elicit_43.wav
lunyonyongano lwabasizibi lulabatolelela nkaambo bakaka kucita bululami 	16	11116	Male	toi	220916-171743_toi_97d_elicit_37.wav
ndabuka nguni ooyo nduwe lwando wakabuzya mutelampondo 	16	9755	Male	toi	220912-160501_toi_97d_elicit_39.wav
maulu aacilema alalengelela buyo mbukabede kasimpi mumilomo yabafubafuba 	16	12047	Male	toi	220912-191425_toi_97d_elicit_1.wav
nkaambo wakali kuyeeya kuti ambweni ulafwa alakwe mbubonya mbuli bakulana bakwe 	16	9937	Male	toi	221011-174142_toi_308_elicit_4.wav
kufwa bumwi buzuba umwi muntu wakaya musyokwe mukuvanda buci 	16	4197	Male	toi	220829-121211_toi_0ae_elicit_3.wav
nkabela zyoonse biyo nzyakajisi wakazisia mumaanza aa josefa walo mwini takwakaziba cintu neciba comwe ncaakali aco cita insima njaakali kulya 	16	15654	Male	toi	221011-174142_toi_308_elicit_41.wav
walo kalubide kale kuti bumwi buzuba antela zona buy wakali kunditukila 	16	4787	Male	toi	220825-172540_toi_0ae_elicit_47.wav
antela amutubweze baama twasweeka balo balabuzya nkotuya 	16	5150	Male	toi	220829-204606_toi_0ae_elicit_8.wav
mbuli mbuzikonzya kweenda ing ombe ambuli mbubakonzya kweenda bana mane nkasike kumwami wangu ku seiri 	16	7418	Male	toi	221011-160540_toi_308_elicit_5.wav
pele wakakaka wakaambila mukasimalelo wakwe kuti bona simalelaangu talikataazyi 	16	10958	Male	toi	221011-174142_toi_308_elicit_44.wav
balombe bakali mukweembela ing ombe musokwe aboobo jakobo wakaumuna buyo mane bakasika 	16	9165	Male	toi	221011-160540_toi_308_elicit_17.wav
umwi mufwazi wangoma wakali kutegwa mugwagwa 	16	3017	Male	toi	220829-210823_toi_0ae_elicit_25.wav
alimwi ndajava a dakuungila uutegwa mutelampondo mujayi uuluulwa nkaaambo nguwanyonyaula caalama 	16	17787	Male	toi	220912-174208_toi_97d_elicit_24.wav
wakapandulula kumapulisa mbuli bantu aba mbobakabambidwe anzyobakasamide 	16	7418	Male	toi	220907-201714_toi_97d_elicit_19.wav
wamvwa sena mbokaamba kaambyo uuminidwe nguujula cijazyo 	16	4900	Male	toi	220829-113143_toi_0ae_elicit_42.wav
bana bakati baama tabawo pe baitilwa bulwazi bwamwana 	16	4628	Male	toi	220825-174423_toi_0ae_elicit_41.wav
mbwabede sikutapatila musongo kukutwi kuswiilila mbuli caanda citontola kuciindi cakutebula 	16	14678	Male	toi	220916-181440_toi_97d_elicit_24.wav
aalo makunka aali musanu aabili aapuputide aabijide kumuuwo wakujwe nkukuti myaka iili musanu aibili yanzala 	16	17174	Male	toi	221011-181531_toi_308_elicit_22.wav
watusabila kobikkilila muya wako kutegwa ubelesye ndatalika kukubeleka wakatyokezya haamwaandwe 	16	14520	Male	toi	220912-160501_toi_97d_elicit_13.wav
pe basa kamuya biyo munywe nkanywe cibwantu biya 	16	3289	Male	toi	220825-174423_toi_0ae_elicit_28.wav
kumamanino uyooba sikulyazina lyakwe muntu mukali ulabusya inkondo 	16	10254	Male	toi	220916-164149_toi_97d_elicit_42.wav
pesi nsolo yalo yakati nsckwe nkwebwenye buci pe 	16	3448	Male	toi	220829-121443_toi_0ae_elicit_9.wav
kunyina nyama pe alimwi mutani kusiki kuno kusambala 	16	3652	Male	toi	220829-210823_toi_0ae_elicit_1.wav
mpoonya waya utuntaila biya kuya kumunzi 	16	2767	Male	toi	220829-121443_toi_0ae_elicit_41.wav
wapiluka kubeenzinyina wati mwana taciwo lino mebo njiinke kuli 	16	6783	Male	toi	221011-170850_toi_308_elicit_34.wav
muntu wapenga lyoonse nguuyendela mweenzinyina 	16	2790	Male	toi	220825-180654_toi_0ae_elicit_40.wav
acije akusikila kulufu kutabi muntu uumugwasya uuenda cakululama ulafutulwa 	16	13884	Male	toi	220916-164149_toi_97d_elicit_11.wav
babwa bakali koona nkaambo kakuti kubasilisi babanyama baamunzi 	16	8666	Male	toi	220907-201714_toi_97d_elicit_17.wav
swiilila uso iwakakuzyala alimwi utasampauli banyoko na bacembaala koula lusinizyo utaluulisyi pe 	16	15427	Male	toi	220916-181440_toi_97d_elicit_1.wav
kundifwubaazya akundisanganya mubujay bwako haamwaandwe ciindi eci ijwi lyakali ansi 	16	12636	Male	toi	220912-160501_toi_97d_elicit_7.wav
nkabela mazuba aabuumi bwa izaka akasika kumwanda amakumi aali musanu aatatu 	16	11321	Male	toi	221011-163041_toi_308_elicit_33.wav
ncobeni pe kaamba bantu baya zyakaba zidakwa mumakuwa 	16	4991	Male	toi	220829-113431_toi_0ae_elicit_17.wav
notwaamba kuti cikulukulu neranda tulaya yuuya muntu 	16	3856	Male	toi	220829-113431_toi_0ae_elicit_0.wav
ambweni ulakutuka elyo ulajana mulandu bantu bamwi nkobali batukila bamawisi 	16	13862	Male	toi	220916-171743_toi_97d_elicit_9.wav
ulafwamba kunyonyooka cakutabuka alimwi na baluleme basumpulwa bantu balasekelela 	16	12954	Male	toi	220916-164149_toi_97d_elicit_23.wav
atwaambe mbuli sunu nyika mboyaba yacikuwa inga bantuma baba mbabanyama basyaka 	16	7010	Male	toi	220825-172540_toi_0ae_elicit_30.wav
ulazapula mbuli cipile meso aako alabona zintu ziyoosya amoyo wako ulaamba makani aapilingene 	16	14928	Male	toi	220916-181440_toi_97d_elicit_9.wav
sa ncobeni tuzoosika mebo abanyoko abakulana bako kukukotama ansi kunembo lyako 	16	14202	Male	toi	221011-170850_toi_308_elicit_9.wav
wakacaala mupulisa mbwaa asama wakalanga mali alimwi mbuli kuti tanaabwene 	16	11071	Male	toi	220912-171124_toi_97d_elicit_49.wav
lino amukale kulindiswe nyika yoonse iyoomujalukila kuti mukale musambale mube ambono mulinjiyo 	16	15041	Male	toi	221011-160540_toi_308_elicit_24.wav
kunyina mwana usobana nsuwa pe lyoonse mwana atumwa nsuwa ulaambilwa ajwi kali kuti koyenda kabotu utaijayi nsuwa 	16	9891	Male	toi	220829-115108_toi_0ae_elicit_13.wav
nkabela juda naakaleka kulila wakainka ku timna nkobakali kuyunda imbelele zyakwe antoomwe amuzwalani wakwe hira mu adulamu 	16	14905	Male	toi	221011-174142_toi_308_elicit_7.wav
wakaakugonka musamu mubotu kapati 	16	2155	Male	toi	220829-210823_toi_0ae_elicit_27.wav
kaindi tibaali kupa kufwambaana 	16	1973	Male	toi	220824-212101_toi_0ae_elicit_42.wav
lino kuya waya nkaambo kakuti moyo wako kuusukeme ing anda yauso pele nkaambonzi nowabba baleza bangu 	16	12568	Male	toi	221011-123458_toi_308_elicit_1.wav
kalombwana nkwaambile mutelampondo wakoonda mulimo mupati tee kayi kokkala acuuno ubale eco ncibalemba basimubweza twaambo 	16	15450	Male	toi	220907-203915_toi_97d_elicit_16.wav
nibakooloka yakamwaambila nsolo kuti mbubo ino 	16	3062	Male	toi	220829-121443_toi_0ae_elicit_27.wav
alimwi nyika eyo njindakapa abrahamu a izaka ndaipa nduwe alwalo lunyungu lwako luciza njoolupa nyika eyo 	16	14769	Male	toi	221011-163041_toi_308_elicit_15.wav
wakaile kulivwumba kumeso naakabona mbuwakali kubalika cantenda mootokala okwa haamwaandwe 	16	13975	Male	toi	220912-165131_toi_97d_elicit_23.wav
ulaba mbuli muntu uulala mukati kalwizi na mbuli muntu uulala akasamu kandembela 	16	15177	Male	toi	220916-181440_toi_97d_elicit_10.wav
mweenzinyoko ngowalubizya sena inga tokonzyi kufuma 	16	3493	Male	toi	220825-180654_toi_0ae_elicit_22.wav
wakafwa iyoolokwa 	16	1406	Male	toi	220829-123454_toi_0ae_elicit_6.wav
pesi ticakagwasya pe nkaambo zibala zibala zyaacaala 	16	12523	Male	toi	220907-203915_toi_97d_elicit_24.wav
nkabela hamori wisi sekemu wakainka kuli jakobo kuyooambaula awe 	16	8122	Male	toi	221011-160540_toi_308_elicit_18.wav
wakaunka akusama wakasala tayi uusiya akusama katalilangi akulilanga mucimboni mboni 	16	13567	Male	toi	220907-201714_toi_97d_elicit_39.wav
naakamana wakauvwumba mubili waa lwando kumwi kafwenyafwenya 	16	8575	Male	toi	220912-165131_toi_97d_elicit_12.wav
vuna silumamba sinzala utunda cibi 	16	1951	Male	toi	220829-115108_toi_0ae_elicit_48.wav
alimwi ciloto mbucakaindululwa tobile kuli farao nkukuti makani abambwa kuli leza nkabela leza ulafwambaana kwaacita 	16	12659	Male	toi	221011-181531_toi_308_elicit_27.wav
kali mulemu kwiinda basing anda boonse bawisi aboobo hamori amwanaakwe sekemu bakasika kumulyango wamunzi wabo bakaambila bantu bamumunzi wabo kuti 	16	18717	Male	toi	221011-160540_toi_308_elicit_34.wav
alimwi kamwaamba kuti alakwe jakobo mulanda wako mwali musule nkaambo wakali kuyeeya kuti nkamutontozye acipo eci ncendatuma 	16	14020	Male	toi	221011-153723_toi_308_elicit_20.wav
ulizyi ayebo kuti kufwala ngoma mulimo muyumu uutola mazuba manji 	16	3993	Male	toi	220829-210823_toi_0ae_elicit_29.wav
pele mwana uulekelelwa buyo ulausya banyina insoni na basizibi baba abwami kubisya kulavula 	16	15903	Male	toi	220916-164149_toi_97d_elicit_36.wav
cimwi cindi mutumbu kajisi amwana wakanyamuka 	16	2314	Male	toi	220825-172540_toi_0ae_elicit_1.wav
lino umwi muntu wakamujana ulaingaila musokwe nkabela oyo muntu wakamubuzya kuti uyandaulanzi 	16	10141	Male	toi	221011-170850_toi_308_elicit_16.wav
walo wakati umuna utayobiyobi sunu ndawidwa vwuma 	16	4582	Male	toi	220829-121443_toi_0ae_elicit_23.wav
nekuba kuti lusulo lwakwe lulisisidwe alweeno bubi bwakwe bulayubununwa mumbungano yabantu 	16	15155	Male	toi	220912-191425_toi_97d_elicit_18.wav
alimwi musimbi waakwatwa kale kumbi 	16	2200	Male	toi	220829-115108_toi_0ae_elicit_37.wav
aa nolwa sena tokwe basazinyoko bacaala 	16	3924	Male	toi	220829-115108_toi_0ae_elicit_44.wav
bumwi buzuba umwi mwana wakanditukila munsaabanyina 	16	3380	Male	toi	220825-172540_toi_0ae_elicit_41.wav
pele hamori wakabaambila kuti moyo wa sekemu mwanaangu ulisukeme mwanaanu musimbi wence mumupe nguwe amukwate 	16	13816	Male	toi	221011-160540_toi_308_elicit_22.wav
makani naabetekwa kabotu cilabotezya baluleme pele cilayoosya ucita zibi 	16	12523	Male	toi	220916-171743_toi_97d_elicit_45.wav
nkabela balanda basimbi abana babo wakababika kunembo musule lyabo wakabika leya abana bakwe musule lyabaabo wakabika rakele a josefa 	16	6420	Male	toi	221011-153723_toi_308_elicit_40.wav
musule aceeci tuyoobonana kubusyu ambweni ulanditambula 	16	6329	Male	toi	221011-153723_toi_308_elicit_21.wav
kumane kwalila zijazyo zyamootokala bakaunka wakabaambila coonse aciindi mbucakabede nkaambo 	16	13362	Male	toi	220907-201714_toi_97d_elicit_14.wav
ncakasimpe kwaamba kuti kunyina muntu utajokeli kwabo 	16	3289	Male	toi	220829-113431_toi_0ae_elicit_27.wav
wakabatola wabazubusya kalonga azyalo zintu zyoonse nzyaakali azyo 	16	7191	Male	toi	221011-153723_toi_308_elicit_26.wav
pele naakacili kule bakamubona nkabela naatakaina kusika bakamuvwiya kuti bamujaye 	16	11003	Male	toi	221011-170850_toi_308_elicit_19.wav
wakabaambila zyoonse bamadaala bajayi bako kabataninga mujaya 	16	8802	Male	toi	220912-160501_toi_97d_elicit_0.wav
ncicaanga bakati nanwaamba bbola nkoya kuli baamba 	16	4219	Male	toi	220825-180654_toi_0ae_elicit_18.wav
inzila zyoonse zyamuntu zililuleme mumeso aakwe pele jehova nguulingula myoyo 	16	12682	Male	toi	220916-171743_toi_97d_elicit_32.wav
usaanguna kuyeeya bana bakwe kwinda da lyakwe 	16	2881	Male	toi	220824-212101_toi_0ae_elicit_25.wav
wakaanzya haamwaandwe kumwi kabajatana mumanza 	16	6261	Male	toi	220912-174208_toi_97d_elicit_35.wav
ulizyi ayebo kuti muntu katana anzyigwa amakwe 	16	3448	Male	toi	220829-205441_toi_0ae_elicit_23.wav
elyo baya balavwuwa ajwi tete balalikombelela akwaamba kuti 	16	4287	Male	toi	220825-174423_toi_0ae_elicit_15.wav
bamwi bantu bacita kuti akwata umbi mukaintu uuya namalelo wamuleka kakunyina akaambo kaluzi 	16	6965	Male	toi	220829-113431_toi_0ae_elicit_4.wav
lwando wakali kkede kabala bbuku kukwaanza kwakululyo wakajisi nkomeki yati wakacili kuunda 	16	14565	Male	toi	220907-203915_toi_97d_elicit_13.wav
mbuli musenga wakunkomwe yalwizi uutabaliki nkaambo kakuvula kwawo 	16	7033	Male	toi	221011-153723_toi_308_elicit_11.wav
ncindali kuyanda biyo nkumusubula lwando mucele wabacelenyina oyo walo kwaciindi cino ngondiyeeya 	16	14746	Male	toi	220912-174208_toi_97d_elicit_8.wav
cimwi cindi mwanaako ulilomenye kapati cimwi ciindi talomenye ulabba antela mundwani lyoonse 	16	8485	Male	toi	220824-212101_toi_0ae_elicit_14.wav
nkabela wakaambila wisi kuti kutabiji mu meso aasimalelaangu kuti nsikonzyi kunyampuka kubusyu bwako nkaambo ciindi cakutondwa cili kulindime 	16	19715	Male	toi	221011-123458_toi_308_elicit_9.wav
mbuli kayuni kapembelela na mbuli sikamembya mukuuluka kwakwe mbulubede lutuko lwabuyo talusiki pe 	16	17492	Male	toi	220916-181440_toi_97d_elicit_40.wav
uli mbuli uujata mubwa kumatwi uuinda mbuli sicinsondo uuwaala waala zisisi amivwi alufu 	16	16403	Male	toi	220912-191425_toi_97d_elicit_11.wav
antela ooyu muunda wangu waba mukulukulu ncuutaimi mapopwe 	16	4469	Male	toi	220829-113143_toi_0ae_elicit_49.wav
muuwo wakunyika ulaleta imvula lulimi luvwiya lulaleta busyu bukali kukala acooko calululi lwang anda nkubotu 	16	20078	Male	toi	220916-181440_toi_97d_elicit_34.wav
tunji tunji ulamvwa bamacembele kabaamba kuti 	16	3561	Male	toi	220824-212101_toi_0ae_elicit_22.wav
pele nendoongololesya akulila wasia cikobela cakwe kulindime wacija waya anze 	16	9982	Male	toi	221011-180320_toi_308_elicit_5.wav
mbubo ndaboola wakazumina mutelampondo sena nkwaali oonse alikkwene antoomwe 	16	14588	Male	toi	220912-165131_toi_97d_elicit_2.wav
pele musongo ulabukasya akubutontozya na mweendelezi waswiilila makani aalweeno 	16	15677	Male	toi	220916-164149_toi_97d_elicit_32.wav
ncetikugwasye utakacaambili umbi 	16	2064	Male	toi	220829-121443_toi_0ae_elicit_15.wav
nswi tatumuyandi pe balo beenzu bacaangu bakaumuna biyo akugama bio nzila yabo 	16	5626	Male	toi	220829-210823_toi_0ae_elicit_2.wav
naakasika kumunzi bakaintu bakwe bakanvandwa 	16	2563	Male	toi	220829-121443_toi_0ae_elicit_21.wav
wabuka mutelampondo wakaanzya muluwayile kumwi kaseka seka haamwaandwe 	16	12069	Male	toi	220912-160501_toi_97d_elicit_38.wav
wakamuumputa ankumo anguzu zinji kapati cifwuwa caankumo cakapanduka mbuli ji lyaabola 	16	14383	Male	toi	220912-165131_toi_97d_elicit_9.wav
bacakolwa basinjuka babba banga ayanda wakusitika anjuka 	16	5422	Male	toi	220829-205441_toi_0ae_elicit_17.wav
akusampaula izina lya leza wangu utalengeleli muzike kaambo kulisimalelaakwe 	16	13022	Male	toi	220916-171743_toi_97d_elicit_8.wav
caamba kuti muntu muguyu uuyanda kweenda alike 	16	2926	Male	toi	220825-172540_toi_0ae_elicit_26.wav
sunu kuno takuko banyoko ulabona 	16	2472	Male	toi	220825-174423_toi_0ae_elicit_2.wav
bakaile kundaanga bamane bandisiya bazwa anze nikwakamana ndakamvwa ntobolo yalila mung anda zind zyobilo 	16	12750	Male	toi	220907-201714_toi_97d_elicit_12.wav
balo balaa mwana bakati inzya taata ngwakaindi 	16	3108	Male	toi	220829-115108_toi_0ae_elicit_38.wav
nkabela ndakamu syamba mwana 	16	1565	Male	toi	220825-174423_toi_0ae_elicit_3.wav
pesi weelede kuzyiba kuti ulaa nsondo yomwe biyo yakubbadela kuti tobbadeli munsondo yomwe 	16	13499	Male	toi	220912-171124_toi_97d_elicit_39.wav
kubula meja amucila mpomwiindene biyo akabwenga micito ulamwinda kubija 	16	11547	Male	toi	220907-203915_toi_97d_elicit_40.wav
ncobeni nikaba kalonga kalakonzya kumutola kakunyina uumubona pe 	16	3788	Male	toi	220825-172540_toi_0ae_elicit_28.wav
nkaambo imbono tazikalilili lyoonse amunsini tuuli kumazyalani oonse bwizu bwamana kuligwa mweemvwe ulamena 	16	18603	Male	toi	220912-191425_toi_97d_elicit_41.wav
kusyoma muntu silweeno kuciindi camapenzi kuli mbuli lino ibbi nanka mweendo uutezemuka 	16	14111	Male	toi	220916-181440_toi_97d_elicit_30.wav
mulangi wantolongo takakali kulikataazya kucita neciba comwe icakali mumaanza aakwe 	16	8893	Male	toi	221011-180320_toi_308_elicit_10.wav
namwaamba bola nkoya kuli baamba 	16	2041	Male	toi	220825-174423_toi_0ae_elicit_48.wav
asike wakamwaambila alakwe mbubonya wakati mulanda muhebrayo nguwakatuletela weza kulindime kuzoondisabwida 	16	12773	Male	toi	221011-180320_toi_308_elicit_4.wav
izina bbotu lilayandika kwiinda buvubi bunji aluzyalo ndubotu kwiinda insiliva angolida 	16	14724	Male	toi	220916-174104_toi_97d_elicit_11.wav
nkotuya kuti kotana kwata antela kotana kwatwa 	16	3720	Male	toi	220829-204606_toi_0ae_elicit_10.wav
pesi tunji tunji cijanika kuti inga alimwi wamujokelela namalelo 	16	4991	Male	toi	220829-113431_toi_0ae_elicit_5.wav
mweenzinyoko uuli kufwaafwi mubotu kwiinda munyoko uuli kule songwaala mwanaangu ukondezye moyo wangu 	16	14020	Male	toi	220912-191425_toi_97d_elicit_29.wav
musilisi haatimba wakaamba kutu bakamubbida mali aasika kuzyuulu zyosanwe amyaanda yotatwe yamakwaca 	16	13204	Male	toi	220907-201714_toi_97d_elicit_24.wav
takalomenye pe takamuteeleli aboobo ulayeeya akujokelela namalelo ncotwaamba caambyo eci 	16	6534	Male	toi	220829-113431_toi_0ae_elicit_7.wav
josefa mbwaakaba mweendelezi wa egepita lino aya majwi akabota mumeso aa farao amu meso aabalanda bakwe boonse 	16	13022	Male	toi	221011-181531_toi_308_elicit_32.wav
inga kuya kutu alwalo kumyuunda nkujana mumuunda 	16	3561	Male	toi	220829-121443_toi_0ae_elicit_48.wav
bakaintu bakwe baitilwa bulwazi bwamuzyukulu wabo 	16	3743	Male	toi	220825-174423_toi_0ae_elicit_32.wav
bweeda kunyika yako akumukowa wako nkabela njookubamba kabotu 	16	5445	Male	toi	221011-153723_toi_308_elicit_5.wav
kuminzi yoonse zilyo zyamyuunda iiengelede munzi wakazilondola mulinguwo 	16	7101	Male	toi	221011-181531_toi_308_elicit_49.wav
sa ulibwene muntu musongo mumeso aakwe mwini mufubafuba ulasyomeka kwiinda nguwe 	16	9755	Male	toi	220916-183449_toi_97d_elicit_48.wav
mulandu tauligw cucu 	16	1452	Male	toi	220829-115108_toi_0ae_elicit_22.wav
mabondo alacaala kaabwa 	16	1701	Male	toi	220829-113431_toi_0ae_elicit_31.wav
inzila yabasikasampusampu ilipilingene pele milimo yabasalali ililuleme 	16	11774	Male	toi	220916-171743_toi_97d_elicit_38.wav
pesi kotamvwi kuti caa mbanzi 	16	1610	Male	toi	220825-180654_toi_0ae_elicit_0.wav
uta sampuli mweenzu notamuzyi notamuzyi nkwazwa 	16	3630	Male	toi	220829-210823_toi_0ae_elicit_15.wav
kucita cakululama acakoololoka cilayandika kuli jehova kwiinda zipaizyo 	16	11184	Male	toi	220916-171743_toi_97d_elicit_33.wav
wandinyonganizizya buzumi lwando tandeelede kupona atalaanyika mbul mboteelede kupona 	16	13136	Male	toi	220912-160501_toi_97d_elicit_15.wav
nsijisi maanu aabuntu nsina kwiiya busongo nsijisi luzibo lwa uusalala ngwani wakatanta kujulu akuboola ansi 	16	17038	Male	toi	220916-171743_toi_97d_elicit_0.wav
imbono zyabo zyoonse atwana twabo toonse abanakazi babo boonse zyoonse buyo zyamung anda bakazisaala akuzitola 	16	14293	Male	toi	221011-160540_toi_308_elicit_47.wav
